,tweet_id,q1_label,q2_label,q3_label,q4_label,q5_label,q6_label,q7_label,tweet_content
1904,1369451580437716992,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1905,1353015754925297664,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1906,1363856902925545472,yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1907,1363230475368677120,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1908,1367296762793381888,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1909,1364942766166409216,no,,,,,no_not_harmful,yes_blame_authorities,unusable tweet found
1910,1346189828413665280,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,yes_classified_as_in_question_6,unusable tweet found
1911,1366582161470611456,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1912,1368651599967555584,yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,2_no_probably_not_harmful,yes_very_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1913,1370364731354009600,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1914,1353900220363505664,yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1915,1348623461799833600,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,"Israel refused World Health Organization and Palestinian health officials’ requests “to immediately make Covid-19 vaccines available to Palestinian medical workers to avert a health disaster,” violating its obligations under international law. #Apartheid https://t.co/AZeHGSKmKT"
1916,1368688703074308096,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1917,1366015292757966848,yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,5_yes_definitely_harmful,no_too_trivial_to_check,yes_panic,yes_classified_as_in_question_6,unusable tweet found
1918,1369131893644549888,yes,5_yes_definitely_contains_false_info,2_no_probably_not_of_interest,5_yes_definitely_harmful,no_no_need_to_check,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
1919,1367827506334695424,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1920,1362539290123722752,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1921,1369766632181161984,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
1922,1364009621988384768,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1923,1347584801310727936,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1924,1357231217574350848,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"We're pleased to announce a trial to explore alternating different #COVID-19 vaccines, to explore the potential for flexibility in delivery and look for clues as to how to increase the breadth of protection against new virus strains.
Find out more&gt;&gt;https://t.co/QT4n6Uz7v2"
1925,1370195757706403840,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"Former Presidents Carter, Clinton, Bush and Obama and first ladies unite to urge Americans to get vaccinated https://t.co/L9fpU4QvvA via @CBSNews &gt;&gt;&lt;&gt; And ONE President made the vaccines happen. None of the above!"
1926,1369966859597053952,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
1927,1367544768637497088,yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1928,1368665307217281024,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
1929,1367068498451697664,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1930,1367932025991089920,yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1931,1369616282757251072,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,yes_calls_for_action,unusable tweet found
1932,1369418759417499648,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
1933,1370000134814261248,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1934,1349655454511726336,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1935,1370628163026309120,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1936,1367204641298132736,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1937,1369332168116350720,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1938,1368951788758577152,yes,3_not_sure,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,"Not one of these COVID-19 vaccines would have been possible without the forethought, commitment, and work of President Donald J. Trump and his administration. https://t.co/qTHGD4ry46"
1939,1370252331019870208,yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,yes_discusses_cure,unusable tweet found
1940,1369550658223882240,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_joke_or_sarcasm,no_not_interesting,unusable tweet found
1941,1367670457898594304,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,yes_calls_for_action,unusable tweet found
1942,1370035323242225664,yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,yes_panic,yes_classified_as_in_question_6,unusable tweet found
1943,1370105729240207104,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1944,1351195726710095872,yes,1_no_definitely_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,Getting the COVID-19 vaccine is a safe and critical step you can take to stop the pandemic once vaccines become widely available.
1945,1370485370819862528,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1946,1369447477418557440,yes,5_yes_definitely_contains_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_panic,yes_classified_as_in_question_6,"WOW! We have money with no value, and now vaccines that don't vaccinate! 
We're number #1
https://t.co/602OUj84zI"
1947,1369434162889900032,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1948,1368244991802347520,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1949,1367821412384317440,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
1950,1364963079772061696,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1951,1368533364362252288,yes,4_yes_probably_contains_false_info,5_yes_definitely_of_interest,4_yes_probably_harmful,yes_very_urgent,yes_panic,yes_classified_as_in_question_6,"BREAKING: CDC (VAERS) REPORTS 966 deaths from Moderna and Pfizer Covid vaccines. 

- 86 died immediately. 
- 129 died 1 day after 
- 97 died in 2 days
- 61 died in 3 days
- 514 died in a week. 
- 173 died in 7-13 days 
- 106 in 14-20 days

Data tracked: Dec.14 - Feb.19. https://t.co/oHo7U74xjH"
1952,1367554706470445056,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1953,1369357567932137472,yes,1_no_definitely_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1954,1368365505065738240,no,,,,,yes_rumor_conspiracy,no_not_interesting,unusable tweet found
1955,1363453747167432704,yes,3_not_sure,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1956,1370277887488720896,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1957,1368964670430748672,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1958,1368679071455059968,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1959,1368540225866244096,yes,3_not_sure,5_yes_definitely_of_interest,2_no_probably_not_harmful,yes_not_urgent,yes_panic,yes_classified_as_in_question_6,unusable tweet found
1960,1364202271588909056,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1961,1370061930463952896,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,3_not_sure,yes_not_urgent,no_not_harmful,yes_calls_for_action,"There are only 43 antibiotics in clinical development worldwide at the moment.  By comparison, there are over 200 COVID-19 vaccines in clinical trials at the same moment. The #AMR problem is a runaway freight train and needs a commensurate response to stop it. https://t.co/DAtq8DHEYg"
1962,1365805457647009536,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1963,1346860158018846720,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,yes_rumor_conspiracy,no_not_interesting,"Amnesty: ""The Israeli gov't must stop ignoring its int'l obligations as an occupying power &amp; immediately act to ensure that COVID-19 vaccines are equally and fairly provided to Palestinians living under its occupation in the West Bank and the Gaza Strip"".

https://t.co/5GvrMKQN6q"
1964,1368614169235255296,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,"Capitalism's way to produce and distribute Covid vaccines: after tax-payer dollars subsidized big drug firms, they priced vaccines above what most of world can afford. 

Florida gov then gave vaccines to the white rich first. What a system!

https://t.co/AJmwmUrh6e"
1965,1366033135792717824,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1966,1367736184550592512,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1967,1368397996191346688,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1968,1367913737898909696,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"Gracias .@JMilei por convocar a .@LaAlberdiAvanz1 a la Mesa de Coordinacion Politica de #AvanzaLibertad en CABA. 
#Lealtad #Disciplina &amp; #Compromiso https://t.co/0RLWBoRsq2"
1969,1370066231424859904,yes,5_yes_definitely_contains_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,no_not_harmful,yes_discusses_action_taken,unusable tweet found
1970,1369065949526122496,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,no_not_interesting,unusable tweet found
1971,1369505309438394368,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1972,1367859951893381120,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1973,1370587673639981056,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1974,1370447761875869696,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1975,1370375872088137728,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,"#India will manufacture the #US developed Johnson &amp; Johnson Covid vaccine as part of a #Quad initiative

The project will be financed by #Japan &amp; #US, while #Australia will use its logistics to ship the vaccines to Southeast Asia and Pacific countries. 
https://t.co/709GI7nNks"
1976,1369091497619042304,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1977,1368209101407272704,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1978,1367446202875334656,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1979,1345530316958658304,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1980,1353413994241904640,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1981,1350271062467092480,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,"Operation Warp Speed leaders waited more than two months to approve a plan to distribute and administer Covid-19 vaccines proposed by U.S. health officials, administration officials said https://t.co/pwcoXO17IR"
1982,1370597229594083328,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,yes_rumor_conspiracy,yes_classified_as_in_question_6,"Alex Berenson is purposefully misrepresenting federal VAERS data to try and scare people away from getting the vaccine. Yes, he is an anti-vaxxer. 

More info on why the below claim is way off  https://t.co/NclKQHvwIu https://t.co/99Q7jUcQ9L"
1983,1370823885780889600,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1984,1370567792261394432,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"The proposal led by India and South Africa urged the WTO to temporarily waive off intellectual property rights for vaccines and Covid-19 related treatment
https://t.co/v1DstMUQXA"
1985,1369561272153485312,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"Right so

India and South Africa are asking WHO to remove patent laws on Covid Vaccines. Laws that currently give richer countries greater access to this life saving vaccine 

It is not possible to control #COVID19 unless its eradicated everywhere. Profiting on vaccine is immoral"
1986,1368604061394755584,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1987,1367618823990386688,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1988,1357387257850822656,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"At the @WTO TRIPS Council, South Africa underscored the need to shared know-how in order to scale production, increase competition and speed the delivery of COVID-19 vaccines. SA stressed the need for transparency of contractual and licensing arrangements (quoting the EU). https://t.co/nYTUy6FGwA"
1989,1368387967631249408,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1990,1367030990426828800,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1991,1370617552079044608,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1992,1370187863833317120,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
1993,1367308322890604288,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1994,1367733010980892672,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1995,1369665027641327616,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,"We know we can't beat COVID without equitable vaccine allocation. The collar counties realized they weren't getting a fair share of vaccines, so my house and senate colleagues fought for the people who need them most. I'm adding my voice to the chorus. https://t.co/vlkX9nDsXk"
1996,1369328381112836096,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1997,1368617835736497920,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
1998,1368136869972561920,yes,1_no_definitely_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
1999,1366927971102191616,yes,3_not_sure,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2000,1359254319640571904,yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,5_yes_definitely_harmful,yes_very_urgent,yes_panic,yes_classified_as_in_question_6,unusable tweet found
2001,1367668548659724288,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
2002,1367576670505496320,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2003,1370011777799499520,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2004,1368720969175461888,yes,3_not_sure,5_yes_definitely_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,The COVID-19 vaccines are against one variant of one virus. Our annual 'flu 'shot' is actually 3 or 4 different vaccines against different viruses. A multi-variant COVID vaccine is certainly feasible for the future. https://t.co/2tdmDvVCra
2005,1370018422273150720,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2006,1367207940717912064,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,"The Beta Cell Foundation is tracking the effects of the COVID-19 vaccines on people with #type1diabetes to inform other patients and healthcare providers about what to expect.

If you've received all of your doses, please help us by filling out this form: https://t.co/Mu8un0iBRN"
2007,1367844083281108736,no,,,,,no_not_harmful,yes_calls_for_action,unusable tweet found
2008,1359171800656142336,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2009,1368542414902878208,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2010,1366425939966590720,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2011,1369081003755573248,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,"New study warns Pfizer, Moderna COVID-19 vaccines could be far less effective against South Africa variant https://t.co/BgsY9bQQo2 https://t.co/OgsAuHMjOd"
2012,1366695502092320768,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,yes_calls_for_action,unusable tweet found
2013,1368160194572787712,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,"I thanked @EmmanuelMacron for #France’s support and solidarity w/#Slovakia. We both agree a joint European approach and safe, registered vaccines are key to emerge from the #Covid-19 pandemic. https://t.co/9FrFqVWrue"
2014,1370011637034417920,yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_panic,no_not_interesting,unusable tweet found
2015,1369640987811844096,yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
2016,1367474500560969728,yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2017,1364637719754850304,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2018,1370540361525891072,yes,1_no_definitely_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,"This is a global pandemic. It requires a global response. Our best chance of all staying safe is to ensure COVID-19 vaccines, tests and treatment are available for everyone, everywhere. #AFairShot

https://t.co/9t35cdem1M https://t.co/PobA4mdwwy"
2019,1370133415845101568,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,"Tanzania's president, John Magufuli, relished mocking the idea of a coronavirus pandemic. He railed against masks, social distancing and vaccines. Now there is speculation he is sick with the virus. He hasn't been seen in public for almost two weeks. https://t.co/tYrESc1rnx"
2020,1369364638786289664,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6,unusable tweet found
2021,1369264249072218112,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,@Penseursauvage @djianne3 Tu verras bien ou se trouve la vérité le jour où tu agonisera sur ton lit de mort ce sera le seul jour de clarté dans ta misérable vie
2022,1368580233864113920,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2023,1367469593707634688,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,yes_rumor_conspiracy,no_not_interesting,unusable tweet found
2024,1367208427903021056,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities,"We found people who were denied COVID vaccines—even when they brought ID that fit a site’s stated rules. These policies are inconsistent, sometimes arbitrary.

Walgreens, Albertsons and LA now say they're working to ensure qualified people aren’t rejected. https://t.co/x38ndAU62U"
2025,1366548796549656320,yes,3_not_sure,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting,unusable tweet found
2026,1369374640066473984,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting,"In Pakistan, mistrust of Covid-19 vaccines is driven by a murky legacy of American intervention and involvement in the country, and the hunt for Bin Laden. 

My latest, for @VICEWorldNews.

https://t.co/w7kAKdYKzz"
2027,1368561522025263104,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2028,1366894876927827968,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,"More patience = less patients.  Vaccines are here and many more are coming, but the vast majority of people don’t have vaccine-induced immunity yet.  https://t.co/Qb5wqzcseQ"
2029,1367214107619971072,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2030,1368297528156950528,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
2031,1369001013840027648,yes,3_not_sure,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting,unusable tweet found
